player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Sterling Lane II,158731,ED,ARIZONA,4,5,0,109,0,,,0.0,,,0,0,,60.0,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,,0,0,-4.0,100.0,31.3,5.0,5.0,0,0,0.0,53.7,0,-1,0.0,0,0,79.2,1,5,100.0,16,1,1,1,0,-1,3,-0.2,-1.0
Jacob Manu,158733,LB,ARIZONA,11,234,0,109,1,2.0,80.0,48.2,12.0,9.6,0,0,0.0,62.5,0,14,16.7,1,0,129.6,4,54,23.1,112,2,4,5,1,28,30,0.6,7.0,0,5,5.5,92.9,88.8,12.1,11.2,0,1,7.1,58.1,0,47,8.3,1,1,135.1,13,159,67.9,179,4,6,14,1,150,111,1.0,11.5
Ephesians Prysock,158740,CB,ARIZONA,6,128,0,109,0,15.5,50.0,100.0,31.0,15.5,0,0,0.0,72.2,0,7,0.0,0,0,58.3,1,34,26.6,34,0,2,2,0,7,1,0.2,7.0,0,3,6.4,81.8,100.0,8.4,6.9,0,0,0.0,63.6,0,25,8.3,1,0,110.6,9,77,60.2,77,2,8,11,0,116,94,1.5,12.9
Isaiah Ward,158749,ED,ARIZONA,3,3,0,109,0,,,30.0,,,0,0,,60.2,0,,,0,0,0.0,0,3,100.0,10,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,9,1,0,0,0,0,0,,
Juan Lua,158765,S,UMASS,2,12,0,216,0,,,100.0,,,0,0,,63.6,0,,,0,0,0.0,0,5,41.7,5,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,63.7,0,,,0,0,0.0,0,6,50.0,6,0,0,0,0,0,0,0.0,
Jeremiah McGill,158766,S,UMASS,1,1,0,216,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Jalen Stewart,158770,LB,UMASS,11,97,0,216,1,5.8,50.0,84.1,17.5,8.8,0,0,0.0,51.5,0,39,0.0,0,0,125.0,2,37,38.1,44,0,1,4,1,40,25,1.1,20.0,0,0,2.6,80.0,96.0,5.8,4.6,0,0,0.0,44.7,0,18,20.0,1,0,112.5,4,24,24.7,25,2,4,5,0,55,47,2.4,13.8
Eric Butler,158780,S,S DIEGO ST,3,10,0,284,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,10.0,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.8,0,,,0,0,0.0,0,5,50.0,5,0,0,0,0,0,0,0.0,
Chris Johnson,158794,CB,S DIEGO ST,4,31,0,284,0,,,100.0,,,0,0,,66.1,0,,0.0,0,0,0.0,0,9,29.0,9,1,1,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,79.2,0,,0.0,0,0,0.0,0,16,51.6,16,1,1,0,0,0,0,0.0,
Kamari Ramsey,162465,S,UCLA,2,18,0,324,0,,,100.0,,,0,0,,62.4,0,,,0,0,0.0,0,4,22.2,4,0,0,0,0,0,0,0.0,,0,0,5.5,100.0,100.0,5.0,5.0,0,0,0.0,61.3,0,15,0.0,0,0,97.9,2,10,55.6,10,1,2,2,0,15,4,1.5,7.5
Clint Stephens,162468,S,UCLA,1,5,0,324,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,64.4,0,,0.0,0,0,0.0,0,4,80.0,4,0,1,0,0,0,0,0.0,
Croix Stewart,162469,CB,UCLA,1,5,0,324,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,63.0,0,,,0,0,0.0,0,4,80.0,4,0,0,0,0,0,0,0.0,
Jalen Woods,162470,LB,UCLA,2,19,0,324,0,,,66.7,,,0,0,,60.3,0,,,0,0,0.0,0,2,10.5,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,65.9,0,,0.0,0,0,0.0,0,12,63.2,12,1,1,0,0,0,0,0.0,
Ryan Cooper,162474,CB,OREGON ST,12,393,0,265,1,12.3,52.4,99.1,8.9,4.7,0,3,14.3,51.2,2,33,0.0,0,2,57.1,11,108,27.5,109,1,6,21,1,177,85,1.8,16.1,0,2,7.3,56.8,93.9,11.5,6.5,0,7,18.9,73.0,0,22,21.7,5,7,82.0,21,247,62.8,263,7,16,37,1,210,115,0.9,10.0
Tristan Dunn,162483,S,WASHINGTON,1,1,0,340,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Jaivion Green,162486,CB,WASHINGTON,8,101,0,340,0,11.7,0.0,100.0,,5.3,0,1,33.3,55.8,0,,,0,1,39.6,0,16,15.8,16,0,0,3,0,0,0,0.0,,0,0,22.8,54.5,98.6,11.7,6.4,0,1,9.1,38.6,0,78,50.0,1,0,139.2,6,72,71.3,73,0,1,11,3,256,127,3.7,42.7
Austin Harnetiaux,162488,LB,WASHINGTON,1,2,0,340,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,62.7,0,,0.0,0,0,0.0,0,2,100.0,2,0,1,0,0,0,0,0.0,
Griffin Miller,162494,LB,WASHINGTON,1,1,0,340,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
DJ Bell,162519,CB,MEMPHIS,1,5,0,218,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,10.0,0.0,100.0,,1.0,0,0,0.0,60.0,0,,,0,0,39.6,0,1,20.0,1,0,0,1,0,0,0,0.0,
Eddie Kelly,162609,ED,USF,11,7,0,327,0,,,4.0,,,0,0,,60.8,0,,100.0,1,0,0.0,0,2,28.6,50,0,0,0,0,0,0,0.0,,0,0,,,7.8,,,0,0,,52.4,0,,0.0,0,0,0.0,0,5,71.4,64,0,3,0,0,0,0,0.0,
Elijah Deravil,162618,S,TEMPLE,11,140,0,306,1,-4.0,100.0,100.0,30.0,30.0,0,0,0.0,60.2,0,11,0.0,0,0,152.1,1,32,22.9,32,0,0,1,1,11,15,0.4,11.0,0,2,16.0,85.7,95.5,13.7,11.7,0,0,0.0,50.8,0,68,7.7,1,0,158.3,6,84,60.0,88,1,10,7,1,154,65,1.9,25.7
Antwone Santiago,162623,ED,TEMPLE,3,1,0,306,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,4,0,0,0,0,0,0,,,0,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,3,0,0,0,0,0,0,0.0,
Isaiah Farris,162662,CB,BOSTON COL,1,5,0,121,0,37.0,100.0,100.0,1.0,1.0,0,0,0.0,60.0,0,58,,0,0,158.3,1,1,20.0,1,0,0,1,1,58,21,58.0,58.0,0,0,,,100.0,,,0,0,,62.4,0,,,0,0,0.0,0,3,60.0,3,0,0,0,0,0,0,0.0,
Jeremiah Hasley,162696,LB,DUKE,1,1,0,154,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,6.0,100.0,33.3,1.0,1.0,0,0,0.0,52.7,0,14,100.0,1,0,118.8,1,1,100.0,3,0,0,1,0,14,8,14.0,14.0
Kenzy Paul,162700,CB,DUKE,1,1,0,154,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Chris Graves Jr.,162733,CB,MIAMI FL,1,2,0,220,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
Jaden Harris,162734,CB,MIAMI FL,4,15,0,220,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,2,13.3,2,0,0,0,0,0,0,0.0,,0,0,6.5,50.0,100.0,8.0,4.0,0,1,50.0,62.0,0,6,,0,0,56.3,1,9,60.0,9,0,0,2,0,6,0,0.8,6.0
Markeith Williams,162738,S,MIAMI FL,2,14,0,220,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,7.1,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,76.3,0,,0.0,0,0,0.0,0,9,64.3,9,0,1,0,0,0,0,0.0,
Randy Caldwell,162740,LB,N CAROLINA,1,6,0,245,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,85.7,,,0,0,,62.2,0,,,0,0,0.0,0,6,100.0,7,1,0,0,0,0,0,0.0,
Marcus Allen,162743,CB,N CAROLINA,3,33,0,245,0,,,100.0,,,0,0,,61.4,0,,,0,0,0.0,0,2,6.1,2,0,0,0,0,0,0,0.0,,0,0,1.0,66.7,100.0,13.0,8.7,0,0,0.0,67.5,0,9,50.0,1,0,70.1,2,27,81.8,27,1,1,3,0,4,5,0.2,2.0
Will Hardy,162751,S,N CAROLINA,12,153,0,245,0,9.5,100.0,100.0,8.8,8.8,0,0,0.0,51.4,0,26,0.0,0,0,151.0,4,40,26.1,40,1,3,4,1,43,5,1.2,10.8,0,4,14.0,50.0,100.0,16.2,8.1,0,0,0.0,62.0,0,31,18.8,3,0,72.2,6,100,65.4,100,4,9,12,0,82,23,0.8,13.7
Jermal Martin Jr.,162778,CB,WAKE,10,120,0,339,0,15.4,37.5,100.0,10.3,3.9,0,3,37.5,69.6,1,18,0.0,0,3,14.1,3,32,26.7,32,0,4,8,0,39,9,1.3,13.0,0,4,10.0,83.3,98.7,7.3,6.1,1,2,16.7,67.5,0,46,20.0,3,2,144.1,10,77,64.2,78,3,8,12,2,109,51,1.5,10.9
Lionell Whitaker,162806,CB,MARYLAND,6,56,0,215,0,8.0,50.0,100.0,5.0,2.5,0,1,25.0,48.8,0,25,0.0,0,1,74.0,2,12,21.4,12,1,1,4,0,29,20,2.9,14.5,0,0,15.5,54.5,100.0,6.5,3.5,0,1,9.1,51.6,0,49,16.7,1,0,83.9,6,40,71.4,40,1,5,11,0,96,39,2.5,16.0
Kellan Wyatt,162807,ED,MARYLAND,9,27,0,215,1,11.0,0.0,3.7,,1.0,0,0,0.0,54.1,0,,0.0,0,0,39.6,0,1,3.7,27,1,0,1,0,0,0,0.0,,0,1,0.3,66.7,43.4,11.0,7.3,0,0,0.0,69.4,0,2,25.0,1,0,70.1,2,23,85.2,53,1,2,3,0,2,3,0.1,1.0
Zeke Berry,162810,S,MICHIGAN,1,2,0,222,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.6,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
Micah Pollard,162824,LB,MICHIGAN,3,16,0,222,0,,,83.3,,,0,0,,62.0,0,,,0,0,0.0,0,5,31.3,6,0,0,0,0,0,0,0.0,,0,0,20.0,100.0,100.0,9.0,9.0,0,0,0.0,46.2,0,21,,0,0,118.8,1,9,56.3,9,0,0,1,0,21,1,2.3,21.0
Jimmy Rolder,162825,LB,MICHIGAN,10,48,0,222,0,25.0,0.0,65.2,,6.5,0,0,0.0,56.6,0,,0.0,0,0,39.6,0,15,31.3,23,0,1,2,0,0,0,0.0,,0,0,7.0,50.0,86.2,24.0,12.0,0,0,0.0,58.5,0,15,,0,0,75.0,1,25,52.1,29,0,0,2,0,15,1,0.6,15.0
Deuce Spurlock,162826,LB,MICHIGAN,2,6,0,222,0,,,100.0,,,0,0,,60.3,0,,,0,0,0.0,0,2,33.3,2,0,0,0,0,0,0,0.0,,0,1,,,100.0,,,0,0,,63.2,0,,0.0,0,0,0.0,0,3,50.0,3,0,0,0,0,0,0,0.0,
Kenny Soares Jr.,162852,ED,NWESTERN,4,2,0,256,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,1,,,40.0,,,0,0,,62.6,0,,0.0,0,0,0.0,0,2,100.0,5,0,0,0,0,0,0,0.0,
Devin Turner,162853,S,NWESTERN,8,134,0,256,0,7.0,50.0,100.0,22.0,11.0,0,0,0.0,53.0,0,2,0.0,0,0,56.3,1,25,18.7,25,1,1,2,0,2,0,0.1,2.0,0,4,13.0,66.7,98.8,20.0,13.3,0,0,0.0,62.1,0,17,11.1,1,0,84.0,4,81,60.4,82,0,4,6,0,38,28,0.5,9.5
Sonny Styles,162876,S,OHIO STATE,7,16,0,260,0,,,100.0,,,0,0,,62.8,0,,,0,0,0.0,0,6,37.5,6,0,0,0,0,0,0,0.0,,0,1,10.0,100.0,100.0,2.7,2.7,0,0,0.0,52.2,0,24,0.0,0,0,118.8,3,8,50.0,8,1,2,3,0,54,24,6.8,18.0
Nic Caraway,162878,ED,PURDUE,12,10,0,273,0,,,5.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,10.0,19,0,0,0,0,0,0,0.0,,0,1,,,9.1,,,0,0,,73.7,0,,20.0,1,0,0.0,0,9,90.0,99,4,3,0,0,0,0,0.0,
Dariel Djabome,162903,ED,RUTGERS,6,4,0,278,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,8,0,0,0,0,0,0,,,0,1,13.0,100.0,66.7,4.0,4.0,0,0,0.0,29.7,0,27,50.0,1,0,118.8,1,4,100.0,6,0,0,1,0,27,14,6.8,27.0
Reginald Johnson Jr.,162958,CB,LA TECH,11,165,0,208,0,16.9,43.8,100.0,5.4,2.4,0,4,25.0,41.2,0,35,16.7,1,2,91.4,7,45,27.3,45,0,5,16,1,123,26,3.2,17.6,0,0,18.2,40.0,100.0,25.3,10.1,0,4,40.0,71.6,0,34,0.0,0,2,95.0,4,105,63.6,105,2,6,10,1,63,20,0.6,15.8
Jhamal Shelby Jr.,162966,CB,LA TECH,1,7,0,208,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,1,0,0,0,0,0,0,0.0,,0,0,14.3,33.3,85.7,6.0,2.0,0,1,33.3,67.9,0,44,,0,1,121.5,1,6,85.7,7,0,0,3,1,44,23,7.3,44.0
Demone Green,162997,ED,RICE,2,1,0,275,0,,,14.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,7,1,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,
Daveon Hook,163000,S,RICE,7,40,0,275,0,2.0,100.0,92.3,10.0,10.0,0,0,0.0,70.8,0,2,,0,0,79.2,1,12,30.0,13,0,0,1,0,2,0,0.2,2.0,0,1,3.0,100.0,94.4,17.0,17.0,0,0,0.0,47.2,0,5,0.0,0,0,87.5,1,17,42.5,18,0,1,1,0,5,2,0.3,5.0
Chibby Nwajuaku,163005,ED,RICE,1,1,0,275,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Amier Boyd-Matthews,163030,CB,UTEP,4,94,0,330,0,15.3,100.0,100.0,10.3,10.3,0,0,0.0,56.6,0,44,20.0,1,0,118.8,4,43,45.7,43,0,4,4,0,73,12,1.8,18.3,0,0,16.0,70.0,97.7,5.9,4.1,0,0,0.0,45.1,0,28,50.0,2,0,144.2,7,42,44.7,43,1,2,10,1,121,42,3.0,17.3
Anthony Brackenridge,163039,LB,W KENTUCKY,5,31,0,346,0,-8.0,100.0,100.0,1.0,1.0,0,0,0.0,60.0,0,5,,0,0,87.5,1,1,3.2,1,0,0,1,0,5,13,5.0,5.0,0,0,0.7,66.7,100.0,10.0,6.7,0,0,0.0,90.3,1,18,100.0,1,0,44.4,2,23,74.2,23,0,0,3,0,19,22,1.0,9.5
Virgil Marshall,163049,CB,W KENTUCKY,6,69,0,346,1,,,80.0,,,0,0,,64.5,0,,0.0,0,0,0.0,0,4,5.8,5,0,0,0,0,0,0,0.0,,0,0,5.5,72.7,95.9,5.5,4.0,0,0,0.0,56.9,0,14,0.0,0,0,90.3,8,47,68.1,49,1,7,11,0,73,26,1.7,9.1
Deante McCray,163050,ED,W KENTUCKY,3,1,0,346,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,8.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,12,0,0,0,0,0,0,0.0,
Darius Thomas,163056,CB,W KENTUCKY,5,30,0,346,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,3.3,1,0,0,0,0,0,0,0.0,,0,2,8.0,100.0,88.5,11.0,11.0,0,0,0.0,68.3,1,18,0.0,0,0,68.8,2,23,76.7,26,1,3,2,0,20,4,0.9,10.0
Sele Selefuti,163063,LB,N TEXAS,2,4,0,251,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.9,0,,,0,0,0.0,0,4,100.0,4,0,0,0,0,0,0,0.0,
Antavious Fish,163069,LB,AKRON,10,61,0,102,0,,,86.7,,,0,0,,64.5,0,,,0,0,0.0,0,13,21.3,15,0,0,0,0,0,0,0.0,,0,0,1.3,100.0,84.6,10.7,10.7,0,0,0.0,61.2,0,10,40.0,2,0,91.7,3,33,54.1,39,4,3,3,0,18,14,0.6,6.0
Kyle Thomas,163076,DI,AKRON,12,1,0,102,0,,,3.6,,,0,0,,59.3,0,,,0,0,0.0,0,1,100.0,28,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,61.7,0,,0.0,0,0,0.0,0,0,0.0,67,0,1,0,0,0,0,,
Jalen Huskey,163106,CB,BOWL GREEN,4,39,0,122,0,,,87.5,,,0,0,,63.9,0,,,0,0,0.0,0,7,17.9,8,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,70.8,0,,,0,0,0.0,0,27,69.2,27,0,0,0,0,0,0,0.0,
Darius Lorfils,163110,CB,BOWL GREEN,2,9,0,122,0,10.0,0.0,100.0,,2.0,0,0,0.0,60.8,0,,,0,0,39.6,0,2,22.2,2,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,63.8,0,,,0,0,0.0,0,6,66.7,6,0,0,0,0,0,0,0.0,
Joseph Sipp Jr.,163114,LB,BOWL GREEN,4,45,0,122,0,-1.0,100.0,33.3,2.0,2.0,0,0,0.0,38.3,0,10,100.0,2,0,108.3,1,2,4.4,6,0,0,1,0,10,11,5.0,10.0,0,1,0.0,100.0,97.1,11.3,11.3,0,0,0.0,61.3,0,13,20.0,1,0,104.2,3,34,75.6,35,0,3,3,0,27,27,0.8,9.0
Jamir Gardner,163130,S,KENT STATE,1,3,0,201,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,1,0,0,0,0,0,0,0.0,
Rocco Nicholl,163143,LB,KENT STATE,8,70,0,201,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,5,0,0,0,0,0,0,,,0,1,3.8,100.0,73.1,9.5,9.5,0,0,0.0,65.4,0,11,0.0,0,0,99.0,4,38,54.3,52,1,3,4,0,31,16,0.8,7.8
Bryce Sheppert,163147,S,KENT STATE,2,42,0,201,0,,,100.0,,,0,0,,61.8,0,,,0,0,0.0,0,3,7.1,3,0,0,0,0,0,0,0.0,,0,1,5.4,85.7,100.0,4.8,4.1,0,0,0.0,50.4,0,20,16.7,1,0,100.6,6,29,69.0,29,1,4,7,0,57,14,2.0,9.5
Nasir Bowers,163152,CB,TOLEDO,3,7,0,316,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,87.5,,,0,0,,63.9,0,,,0,0,0.0,0,7,100.0,8,0,0,0,0,0,0,0.0,
Emmanuel McNeil-Warren,163155,S,TOLEDO,3,8,0,316,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,12.5,1,0,0,0,0,0,0,0.0,,0,0,16.5,50.0,100.0,5.0,2.5,0,0,0.0,28.4,0,9,,0,0,62.5,1,5,62.5,5,0,0,2,0,9,5,1.8,9.0
Eric Ford,163188,ED,ARMY,1,1,0,114,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,2.0,0.0,100.0,,1.0,0,0,0.0,60.0,0,,,0,0,39.6,0,1,100.0,1,0,0,1,0,0,0,0.0,
Donavon Platt,163211,CB,ARMY,7,143,0,114,0,36.0,100.0,100.0,23.0,23.0,0,0,0.0,53.7,0,29,0.0,0,0,158.3,1,23,16.1,23,0,1,1,1,29,0,1.3,29.0,0,0,11.6,80.0,99.0,11.6,9.3,0,1,10.0,61.2,0,46,22.2,2,0,117.9,8,95,66.4,96,0,7,10,0,123,43,1.3,15.4
CJ Bazile Jr.,163232,ED,LIBERTY,6,2,0,206,0,,,7.7,,,0,0,,56.0,0,,100.0,1,0,0.0,0,1,50.0,13,0,0,0,0,0,0,0.0,,0,0,,,6.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,16,0,0,0,0,0,0,0.0,
Sone Aupiu,163236,LB,NEW MEX ST,1,1,0,242,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Zion Allen,163243,CB,BYU,2,3,0,128,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,1,0,0,0,0,0,0,0.0,
Charles Ebunoha,163244,CB,BYU,2,7,0,128,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,62.3,0,,,0,0,0.0,0,3,42.9,3,0,0,0,0,0,0,0.0,
Nathan Gillis,163246,S,BYU,1,2,0,128,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,20.0,100.0,100.0,1.0,1.0,0,0,0.0,60.0,0,27,,0,0,158.3,1,1,50.0,1,0,0,1,1,27,7,27.0,27.0
Korbyn Green,163247,CB,BYU,1,2,0,128,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,61.3,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
Evan Johnson,163250,CB,BYU,2,4,0,128,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,30.0,0.0,100.0,,3.0,0,1,100.0,70.5,0,,,0,0,39.6,0,3,75.0,3,0,0,1,0,0,0,0.0,
Preston Rex,163255,S,BYU,1,7,0,128,0,21.0,100.0,100.0,1.0,1.0,0,0,0.0,60.0,0,18,,0,0,158.3,1,1,14.3,1,0,0,1,1,18,0,18.0,18.0,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,1,0,0,0,0,0,0,,
James Djonkam,163264,ED,ARIZONA ST,9,1,0,110,0,,,7.1,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,14,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,17,0,0,0,0,0,0,,
Khamari Terrell,163306,CB,OREGON,4,25,0,264,0,33.0,100.0,100.0,8.0,8.0,0,0,0.0,39.1,0,55,,0,0,158.3,1,8,32.0,8,0,0,1,1,55,22,6.9,55.0,0,0,-1.0,0.0,93.8,,15.0,0,0,0.0,67.0,0,,0.0,0,0,39.6,0,15,60.0,16,0,1,1,0,0,0,0.0,
A.J. Haulcy,163349,S,NEW MEXICO,11,298,0,241,1,19.6,71.4,95.9,17.4,12.4,1,1,14.3,77.4,0,47,0.0,0,1,153.3,5,93,31.2,97,1,8,7,2,99,26,1.1,19.8,0,4,2.7,88.9,98.3,14.3,12.7,0,1,11.1,86.7,2,22,11.8,2,1,90.5,8,118,39.6,120,2,11,9,1,57,45,0.5,7.1
Jer'Marius Lewis,163354,S,NEW MEXICO,6,63,0,241,0,1.7,100.0,100.0,7.0,7.0,0,0,0.0,61.3,0,63,66.7,2,0,118.8,3,23,36.5,23,0,1,3,0,87,82,4.1,29.0,0,1,18.7,66.7,100.0,14.5,9.7,0,0,0.0,49.5,0,51,33.3,1,0,149.3,2,30,47.6,30,0,1,3,1,67,21,2.3,33.5
Zach Morris,163355,CB,NEW MEXICO,4,48,0,241,0,14.0,75.0,92.9,4.0,3.0,0,0,0.0,40.6,0,75,100.0,1,0,156.3,3,13,27.1,14,0,0,4,1,93,41,7.8,31.0,0,0,11.0,50.0,100.0,20.0,10.0,0,1,50.0,65.0,0,11,0.0,0,1,66.7,1,21,43.8,21,0,2,2,0,11,0,0.6,11.0
David Murphy,163356,S,NEW MEXICO,1,5,0,241,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.7,0,,,0,0,0.0,0,3,60.0,3,0,0,0,0,0,0,0.0,
Bryson Taylor,163360,CB,NEW MEXICO,2,51,0,241,0,10.0,100.0,85.7,11.0,11.0,0,0,0.0,59.6,0,18,100.0,1,0,118.8,1,12,23.5,14,0,0,1,0,18,8,1.6,18.0,0,0,12.0,100.0,100.0,31.0,31.0,0,0,0.0,61.1,0,16,100.0,1,0,118.8,1,34,66.7,34,0,0,1,0,16,4,0.5,16.0
Jayden Davis,163397,S,FRESNO ST,1,4,0,169,0,,,100.0,,,0,0,,61.6,0,,0.0,0,0,0.0,0,1,25.0,1,0,1,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.7,0,,,0,0,0.0,0,3,75.0,3,0,0,0,0,0,0,0.0,
