player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Marquez Bembry,99107,ED,KENTUCKY,8,21,0,202,0,,,7.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.8,13,0,0,0,0,0,0,0.0,,0,2,2.0,0.0,43.8,,14.0,0,0,0.0,66.4,0,,0.0,0,0,39.6,0,14,66.7,32,0,0,1,0,0,0,0.0,
Jared Casey,99108,LB,KENTUCKY,7,29,0,202,1,,,83.3,,,0,0,,63.8,0,,0.0,0,0,0.0,0,5,17.2,6,0,0,0,0,0,0,0.0,,0,0,-1.5,100.0,87.0,10.0,10.0,0,0,0.0,76.5,0,6,0.0,0,0,87.5,2,20,69.0,23,2,3,2,0,10,13,0.5,5.0
K.D. McDaniel,99109,ED,KENTUCKY,9,21,0,202,0,,,26.7,,,0,0,,61.5,0,,,0,0,0.0,0,4,19.0,15,0,0,0,0,0,0,0.0,,0,2,-0.3,100.0,24.4,3.3,3.3,0,0,0.0,50.9,0,17,25.0,1,0,146.5,3,11,52.4,45,0,1,3,1,29,30,2.9,9.7
J.J. Weaver,99111,ED,KENTUCKY,12,75,0,202,0,12.0,100.0,20.4,8.0,8.0,0,0,0.0,47.5,0,20,,0,0,158.3,1,10,13.3,49,3,0,1,1,20,8,2.5,20.0,0,0,4.7,85.7,25.1,8.2,7.0,0,0,0.0,61.9,2,20,20.0,2,0,50.9,6,49,65.3,195,8,8,7,0,40,24,0.8,6.7
Desmond Little,99113,ED,LSU,5,3,0,211,0,,,3.8,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,26,2,0,0,0,0,0,0.0,,0,1,,,11.1,,,0,0,,62.7,0,,0.0,0,0,0.0,0,2,66.7,18,3,2,0,0,0,0,0.0,
Jalani Williams,99172,S,MISSOURI,6,55,0,229,1,,,94.1,,,1,1,,72.5,0,,33.3,1,1,0.0,0,32,58.2,34,0,1,0,0,0,0,0.0,,0,1,,,100.0,,,0,0,,62.9,0,,25.0,1,0,0.0,0,20,36.4,20,0,2,0,0,0,0,0.0,
Martez Manuel,99173,S,MISSOURI,12,327,0,229,0,14.6,37.5,79.8,48.7,18.3,0,1,12.5,52.9,0,39,57.1,4,0,105.2,3,158,48.3,198,4,3,8,1,62,7,0.4,20.7,0,0,11.3,66.7,93.0,17.5,11.7,0,0,0.0,55.1,1,52,28.6,4,0,98.6,8,146,44.6,157,3,10,12,1,138,46,1.0,17.3
Collin Duncan,99174,CB,MISS STATE,12,414,0,227,3,17.6,44.4,100.0,16.0,7.1,0,3,16.7,61.8,0,44,0.0,0,3,117.1,8,136,32.9,136,1,7,18,2,177,49,1.4,22.1,0,2,7.3,81.8,99.3,8.1,6.6,0,0,0.0,59.6,0,61,22.2,4,0,128.0,18,148,35.7,149,4,12,22,1,244,142,1.7,13.6
J.P. Purvis,99175,LB,MISS STATE,1,6,0,227,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,1,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,63.1,0,,0.0,0,0,0.0,0,2,33.3,2,0,1,0,0,0,0,0.0,
Dreshun Miller,99252,CB,AUBURN,1,1,0,115,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Malachi Ruffin,99254,CB,W VIRGINIA,2,2,0,343,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,61.6,0,,0.0,0,0,0.0,0,1,50.0,1,0,1,0,0,0,0,0.0,
Tre'Vius Hodges-Tomlinson,99256,CB,TCU,12,347,0,305,0,12.9,50.0,100.0,13.8,6.9,0,2,25.0,68.1,0,17,20.0,1,1,63.0,4,61,17.6,61,1,4,8,0,37,13,0.7,9.3,0,1,17.7,58.1,100.0,12.4,7.2,1,7,22.6,61.6,2,49,20.0,5,2,80.6,18,236,68.0,236,2,19,31,1,344,86,1.5,19.1
Kee'yon Stewart,99257,CB,TCU,3,44,0,305,0,,,100.0,,,0,0,,61.0,0,,,0,0,0.0,0,2,4.5,2,0,0,0,0,0,0,0.0,,0,0,11.4,80.0,97.6,9.5,7.6,0,1,20.0,51.6,1,22,66.7,2,1,68.8,4,40,90.9,41,0,1,5,0,50,27,1.3,12.5
Donavann Collins,99258,S,TCU,2,30,0,305,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,2,6.7,2,0,0,0,0,0,0,0.0,,0,0,15.5,50.0,100.0,24.0,12.0,0,0,0.0,52.7,0,27,50.0,1,0,95.8,1,25,83.3,25,0,1,2,0,27,15,1.1,27.0
Demarco Jones,99259,CB,OKLA STATE,1,4,0,262,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,62.3,0,,,0,0,0.0,0,3,75.0,3,0,0,0,0,0,0,0.0,
Xavier Player,99260,CB,UTSA,2,9,0,331,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,24.7,33.3,100.0,8.0,2.7,0,0,0.0,52.9,0,42,0.0,0,0,81.9,1,8,88.9,8,0,1,3,0,42,3,5.3,42.0
Kenyatta Watson II,99265,CB,GA TECH,1,8,0,176,0,,,100.0,,,0,0,,60.5,0,,,0,0,0.0,0,2,25.0,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.8,0,,,0,0,0.0,0,5,62.5,5,0,0,0,0,0,0,0.0,
Chris Adimora,99266,S,TEXAS,10,57,0,311,0,,,87.5,,,0,0,,65.0,0,,0.0,0,0,0.0,0,7,12.3,8,0,1,0,0,0,0,0.0,,0,1,19.2,50.0,97.9,15.0,7.5,0,2,33.3,51.6,0,38,0.0,0,1,84.0,3,46,80.7,47,1,2,6,0,58,1,1.3,19.3
Tyler Owens,99271,S,TEXAS,1,7,0,311,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,1,0,0,0,0,0,0,0.0,,0,0,2.0,100.0,100.0,3.0,3.0,0,0,0.0,61.7,0,6,,0,0,91.7,1,3,42.9,3,0,0,1,0,6,4,2.0,6.0
Isheem Young,99281,S,IOWA STATE,12,314,0,193,1,15.5,50.0,100.0,16.0,8.0,0,0,0.0,60.1,0,8,0.0,0,0,56.3,2,36,11.5,36,0,1,4,0,8,3,0.3,4.0,0,4,16.0,42.9,97.6,53.3,22.9,0,1,14.3,65.1,1,13,10.0,1,1,14.3,3,165,52.5,169,3,5,7,0,27,7,0.2,9.0
Kym'Mani King,99282,CB,IOWA STATE,11,242,0,193,0,8.4,80.0,100.0,6.8,5.4,0,0,0.0,52.0,0,35,20.0,1,0,115.0,4,30,12.4,30,1,4,5,0,58,17,2.1,14.5,0,0,9.6,63.2,100.0,10.6,6.7,0,2,10.5,70.0,0,39,23.1,3,2,95.1,12,130,53.7,130,5,10,19,1,104,30,0.8,8.7
D.J. Miller Jr.,99283,CB,IOWA STATE,3,8,0,193,0,37.0,0.0,100.0,,1.0,0,0,0.0,60.0,0,,,0,0,39.6,0,1,12.5,1,0,0,1,0,0,0,0.0,,0,0,13.0,100.0,100.0,6.0,6.0,0,0,0.0,57.2,0,13,0.0,0,0,118.8,1,6,75.0,6,1,2,1,0,13,0,2.2,13.0
Virdel Edwards II,99286,S,IOWA STATE,1,1,0,193,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Cole Boyd,99294,S,TEXAS TECH,1,1,0,315,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Wyatt Harris,99298,LB,TCU,7,108,0,305,0,9.3,33.3,67.7,17.0,5.7,1,1,33.3,78.9,1,3,0.0,0,1,2.8,1,21,19.4,31,1,1,3,0,3,8,0.2,3.0,0,1,5.6,80.0,91.5,7.5,6.0,0,1,10.0,31.0,0,35,40.0,2,1,139.2,8,65,60.2,71,0,2,10,1,94,61,1.6,11.8
Ben Kopenski,99303,ED,OKLA STATE,7,3,0,262,0,,,4.8,,,0,0,,63.4,0,,,0,0,0.0,0,1,33.3,21,1,0,0,0,0,0,0.0,,0,0,29.0,0.0,13.3,,2.0,0,0,0.0,51.8,0,,0.0,0,0,39.6,0,2,66.7,15,1,1,1,0,0,0,0.0,
Kody Walterscheid,99308,ED,OKLA STATE,12,2,0,262,0,,,2.6,,,0,0,,61.1,0,,0.0,0,0,0.0,0,1,50.0,39,0,2,0,0,0,0,0.0,,0,0,,,2.0,,,0,0,,57.4,0,,75.0,3,0,0.0,0,1,50.0,51,2,1,0,0,0,0,,
Garmon Randolph,99314,ED,BAYLOR,9,46,0,118,0,,,8.8,,,0,0,,60.8,0,,,0,0,0.0,0,3,6.5,34,0,0,0,0,0,0,0.0,,0,0,3.0,75.0,29.5,11.0,8.3,0,0,0.0,73.7,1,11,0.0,0,0,46.9,3,33,71.7,112,3,5,4,0,21,20,0.6,7.0
Joseph Wete,99316,LB,OKLAHOMA,1,1,0,261,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Jacoby Jones,99317,ED,TEXAS,7,12,0,311,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,8,0,0,0,0,0,0,,,0,0,6.0,100.0,10.7,9.0,9.0,0,0,0.0,53.4,0,13,0.0,0,0,118.8,1,9,75.0,84,1,1,1,0,13,7,1.4,13.0
Malcolm Lee,99323,ED,KANSAS,12,4,0,198,0,,,5.5,,,0,0,,57.1,0,,66.7,2,0,0.0,0,3,75.0,55,1,1,0,0,0,0,0.0,,0,2,,,0.0,,,0,0,,62.4,0,,12.5,1,0,0.0,0,0,0.0,151,4,5,0,0,0,0,,
Marcus Stripling,99327,ED,OKLAHOMA,10,9,0,261,0,9.0,0.0,8.1,,3.0,0,1,100.0,78.6,0,,0.0,0,1,39.6,0,3,33.3,37,1,1,1,0,0,0,0.0,,0,0,,,12.5,,,0,0,,61.8,0,,,0,0,0.0,0,4,44.4,32,0,0,0,0,0,0,0.0,
Xavier Ross,99340,DI,OKLA STATE,3,1,0,262,0,,,50.0,,,0,0,,59.2,0,,,0,0,0.0,0,1,100.0,2,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,6,0,0,0,0,0,0,,
Sione Asi,99343,DI,OKLA STATE,12,3,0,262,0,,,4.1,,,0,0,,57.6,0,,,0,0,0.0,0,2,66.7,49,0,0,0,0,0,0,0.0,,0,0,,,1.5,,,0,0,,60.0,0,,50.0,1,0,0.0,0,1,33.3,67,0,1,0,0,0,0,,
TJ Franklin,99348,ED,BAYLOR,12,7,0,118,0,,,5.6,,,0,0,,60.4,0,,0.0,0,0,0.0,0,2,28.6,36,2,1,0,0,0,0,0.0,,0,0,3.0,100.0,3.3,2.0,2.0,0,0,0.0,55.0,0,14,33.3,1,0,118.8,2,4,57.1,120,2,2,2,0,27,21,6.8,13.5
Juwan Mitchell,99368,LB,TENNESSEE,3,51,0,307,0,,,66.7,,,0,0,,55.0,0,,100.0,1,0,0.0,0,14,27.5,21,0,0,0,0,0,0,0.0,,0,2,9.0,75.0,92.3,12.0,9.0,0,1,25.0,59.3,0,21,25.0,1,1,108.3,3,36,70.6,39,0,1,4,0,42,18,1.2,14.0
David Gbenda,99370,LB,TEXAS,10,78,0,311,0,-1.0,0.0,80.0,,8.0,0,0,0.0,63.1,0,,,0,0,39.6,0,8,10.3,10,0,0,1,0,0,0,0.0,,0,1,2.9,60.0,75.4,8.0,4.8,0,1,10.0,61.4,0,15,0.0,0,1,78.3,6,49,62.8,65,3,3,10,0,63,36,1.3,10.5
Jett Bush,99372,ED,TEXAS,9,12,0,311,0,,,7.7,,,0,0,,60.7,0,,0.0,0,0,0.0,0,1,8.3,13,1,1,0,0,0,0,0.0,,0,0,3.5,100.0,12.3,2.0,2.0,0,0,0.0,69.6,0,16,0.0,0,0,91.7,4,8,66.7,65,4,5,4,0,24,10,3.0,6.0
Hayden Hatcher,99373,ED,KANSAS,4,2,0,198,0,,,8.3,,,0,0,,55.8,0,,100.0,1,0,0.0,0,1,50.0,12,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,28,0,0,0,0,0,0,,
Jared Bartlett,99374,S,W VIRGINIA,12,60,0,343,0,,,18.2,,,0,0,,60.5,0,,,0,0,0.0,0,2,3.3,11,1,0,0,0,0,0,0.0,,0,0,4.0,80.0,28.8,8.5,6.8,0,1,20.0,43.6,0,11,0.0,0,1,91.7,4,34,56.7,118,2,2,5,0,30,16,0.9,7.5
Dee Winters,99376,LB,TCU,12,341,0,305,0,9.0,100.0,76.1,46.0,46.0,0,0,0.0,61.0,1,68,0.0,0,0,118.8,1,51,15.0,67,0,1,1,1,68,59,1.5,68.0,0,1,3.4,93.8,97.2,14.9,14.0,0,0,0.0,57.8,1,41,23.8,5,0,89.3,15,239,70.1,246,4,15,16,0,187,138,0.8,12.5
Zach Marcheselli,99378,LB,TCU,1,3,0,305,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,-4.0,100.0,100.0,3.0,3.0,0,0,0.0,63.2,0,17,0.0,0,0,118.8,1,3,100.0,3,0,1,1,0,17,21,5.7,17.0
Kamryn Farrar,99380,LB,OKLA STATE,8,21,0,262,0,-4.0,100.0,55.6,5.0,5.0,0,0,0.0,57.8,0,5,100.0,2,0,87.5,1,5,23.8,9,2,0,1,0,5,9,1.0,5.0,0,0,,,85.7,,,0,0,,65.5,0,,0.0,0,0,0.0,0,12,57.1,14,2,2,0,0,0,0,0.0,
Khalid Duke,99387,ED,KANSAS ST,3,10,0,199,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,7,1,1,0,0,0,0,,,0,0,-1.0,100.0,25.7,8.0,8.0,0,0,0.0,71.0,0,2,0.0,0,0,79.2,1,9,90.0,35,3,1,1,0,2,3,0.3,2.0
Austin Moore,99388,LB,KANSAS ST,12,69,0,199,0,4.0,100.0,35.3,6.0,6.0,0,0,0.0,62.1,0,6,,0,0,91.7,1,6,8.7,17,0,0,1,0,6,2,1.0,6.0,0,1,0.2,100.0,87.3,5.0,5.0,0,0,0.0,29.7,0,20,0.0,0,0,115.3,9,48,69.6,55,0,3,9,0,105,103,2.3,11.7
Aric Horne,99389,LB,IOWA STATE,11,106,0,193,0,,,54.5,,,0,0,,63.9,0,,,0,0,0.0,0,6,5.7,11,0,0,0,0,0,0,0.0,,0,1,3.0,100.0,89.9,20.0,20.0,1,0,0.0,73.2,1,11,0.0,0,0,54.9,3,62,58.5,69,2,3,3,0,20,11,0.3,6.7
Matt Jones,99396,LB,BAYLOR,12,126,0,118,0,1.5,50.0,37.2,13.0,6.5,0,1,50.0,66.5,0,7,0.0,0,1,58.3,1,16,12.7,43,1,1,2,0,7,4,0.5,7.0,0,2,3.4,80.0,65.3,7.8,6.2,0,0,0.0,48.1,0,21,28.6,4,0,102.5,12,94,74.6,144,5,8,15,0,129,105,1.4,10.8
Kosi Eldridge,99397,LB,TEXAS TECH,8,33,0,315,0,,,70.0,,,0,0,,69.6,0,,,0,0,0.0,0,14,42.4,20,0,0,0,0,0,0,0.0,,0,2,14.0,0.0,92.9,,13.0,0,0,0.0,60.2,0,,0.0,0,0,39.6,0,13,39.4,14,0,3,1,0,0,0,0.0,
Tyrique Matthews,99398,LB,TEXAS TECH,3,15,0,315,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,1,3.0,66.7,92.9,6.5,4.3,0,0,0.0,48.0,0,12,50.0,1,0,86.8,2,13,86.7,14,0,0,3,0,21,15,1.6,10.5
Tykee Smith,99500,S,GEORGIA,1,5,0,173,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,1,0,0,0,0,0,0,0.0,,0,0,12.0,100.0,66.7,1.0,1.0,0,0,0.0,48.3,0,25,0.0,0,0,118.8,2,2,40.0,3,1,2,2,0,31,7,15.5,15.5
Deshawn McCuin,99502,S,TCU,1,21,0,305,0,15.0,0.0,100.0,,9.0,0,0,0.0,65.1,0,,,0,0,39.6,0,9,42.9,9,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.9,0,,,0,0,0.0,0,6,28.6,6,0,0,0,0,0,0,0.0,
Josh Foster,99503,S,TCU,11,134,0,305,0,11.0,100.0,95.7,22.0,22.0,0,0,0.0,61.4,0,11,0.0,0,0,112.5,1,22,16.4,23,1,1,1,0,11,0,0.5,11.0,0,1,3.0,81.8,92.0,10.9,8.9,0,0,0.0,62.3,0,31,30.8,4,0,98.1,9,104,77.6,113,3,8,11,0,83,98,0.8,9.2
Millard Bradford,99504,S,TCU,11,256,0,305,1,9.8,25.0,97.8,40.0,10.0,0,2,50.0,55.6,0,8,50.0,1,1,39.6,1,45,17.6,46,0,0,4,0,8,5,0.2,8.0,0,2,12.3,75.0,99.5,18.7,14.0,0,2,16.7,67.1,1,32,17.4,4,0,102.1,9,181,70.7,182,4,17,12,1,128,67,0.8,14.2
Will Williams,99512,LB,BAYLOR,6,27,0,118,1,,,71.4,,,0,0,,63.6,0,,0.0,0,0,0.0,0,5,18.5,7,0,0,0,0,0,0,0.0,,0,0,1.0,66.7,75.0,9.0,6.0,0,0,0.0,72.5,0,4,25.0,1,0,70.1,2,18,66.7,24,2,3,3,0,5,0,0.3,2.5
Keondre Ko,99718,CB,VA TECH,1,1,0,337,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Kevon Glenn,99720,LB,GA SOUTHRN,9,66,0,174,0,0.0,100.0,73.3,9.0,9.0,0,0,0.0,42.7,0,6,,0,0,131.3,1,11,16.7,15,0,0,1,1,6,6,0.7,6.0,0,0,-2.0,33.3,70.3,45.0,15.0,0,0,0.0,57.0,0,11,0.0,0,0,45.1,1,45,68.2,64,2,2,3,0,11,14,0.2,11.0
Don Chapman,99721,CB,N CAROLINA,8,199,0,245,2,15.7,28.6,96.1,22.5,6.4,0,1,14.3,49.9,0,14,0.0,0,0,43.2,2,49,24.6,51,0,2,7,0,27,3,0.6,13.5,0,2,12.9,40.0,95.8,18.0,7.2,2,3,20.0,62.2,0,21,12.5,1,3,82.9,6,114,57.3,119,1,5,15,1,91,52,0.8,15.2
Mikel Jones,99722,LB,SYRACUSE,12,311,0,304,0,-5.7,100.0,58.6,18.0,18.0,0,0,0.0,74.3,0,3,16.7,1,0,79.2,3,58,18.6,99,5,5,3,0,-4,13,-0.1,-1.3,0,5,3.3,100.0,87.7,13.5,13.5,0,0,0.0,68.3,0,20,11.1,2,0,123.7,13,179,57.6,204,5,11,13,1,98,64,0.6,7.5
Garrett Williams,99723,CB,SYRACUSE,10,299,0,304,1,12.2,53.8,93.8,9.9,5.3,0,1,7.7,62.4,0,25,0.0,0,1,98.9,7,75,25.1,80,0,5,13,1,82,24,1.2,11.7,0,2,13.2,68.0,99.4,9.7,6.6,1,4,16.0,68.3,0,69,9.1,2,4,119.4,17,169,56.5,170,8,18,25,2,204,70,1.2,12.0
Neil Nunn,99724,CB,SYRACUSE,1,11,0,304,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,2,18.2,2,0,0,0,0,0,0,0.0,,0,0,-2.0,100.0,100.0,4.0,4.0,0,0,0.0,48.2,0,11,,0,0,112.5,1,6,54.5,6,0,0,1,0,11,13,2.8,11.0
Ray Thornton III,99727,S,CLEMSON,5,40,0,140,0,10.0,0.0,100.0,,4.0,0,0,0.0,64.5,0,,0.0,0,0,39.6,0,4,10.0,4,0,1,1,0,0,0,0.0,,0,0,8.5,100.0,100.0,10.0,10.0,0,0,0.0,68.3,0,30,0.0,0,0,118.8,2,21,52.5,21,1,2,2,0,28,11,1.4,14.0
Demetrius Knight II,99728,LB,GA TECH,6,13,0,176,0,,,66.7,,,0,0,,60.5,0,,,0,0,0.0,0,2,15.4,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.6,0,,,0,0,0.0,0,7,53.8,7,0,0,0,0,0,0,0.0,
Kane Patterson,99729,LB,CLEMSON,4,21,0,140,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.8,3,0,0,0,0,0,0,0.0,,0,0,,,92.9,,,0,0,,63.2,0,,,0,0,0.0,0,13,61.9,14,0,0,0,0,0,0,0.0,
Travis Jay,99730,CB,FLORIDA ST,9,93,0,167,1,14.4,71.4,96.9,5.2,3.7,1,2,28.6,68.2,0,37,25.0,1,2,141.1,5,31,33.3,32,1,2,7,1,67,16,2.6,13.4,0,0,12.8,90.9,97.6,4.0,3.6,0,1,9.1,43.2,0,41,0.0,0,1,158.3,10,41,44.1,42,1,7,11,2,145,52,3.6,14.5
Joseph Charleston,99732,S,CLEMSON,3,34,0,140,0,,,100.0,,,0,0,,62.1,0,,,0,0,0.0,0,3,8.8,3,0,0,0,0,0,0,0.0,,0,0,3.5,50.0,95.7,22.0,11.0,0,0,0.0,76.6,0,3,0.0,0,0,56.3,1,22,64.7,23,2,2,2,0,3,0,0.1,3.0
Jarvis Brownlee,99734,CB,FLORIDA ST,12,459,0,167,1,15.2,44.4,99.1,11.9,5.3,0,2,11.1,62.9,0,55,0.0,0,2,96.5,8,107,23.3,108,1,4,18,1,168,86,1.8,21.0,0,2,21.2,50.0,100.0,21.2,10.6,1,0,0.0,68.4,1,59,30.0,6,0,85.8,12,259,56.4,259,2,12,24,1,262,57,1.0,21.8
Ny'Quee Hawkins,99736,CB,VA TECH,3,30,0,337,0,,,62.5,,,0,0,,62.5,0,,,0,0,0.0,0,5,16.7,8,0,0,0,0,0,0,0.0,,0,0,6.8,80.0,95.2,4.5,3.6,0,0,0.0,52.8,0,21,25.0,1,0,115.8,4,20,66.7,21,3,3,5,0,59,25,3.3,14.8
Obi Egbuna,99738,CB,N CAROLINA,4,12,0,245,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,8.3,1,0,0,0,0,0,0,0.0,,0,0,10.0,100.0,100.0,2.5,2.5,0,0,0.0,60.1,0,28,33.3,1,0,118.8,4,10,83.3,10,0,2,4,0,50,10,5.0,12.5
Kalen DeLoach,99740,LB,FLORIDA ST,12,361,0,167,0,-5.0,100.0,83.3,30.5,30.5,0,0,0.0,58.7,0,10,25.0,1,0,106.3,2,70,19.4,84,1,3,2,0,19,29,0.3,9.5,0,0,3.9,66.7,97.1,12.4,8.3,0,1,4.2,49.9,0,45,30.8,4,1,115.3,16,202,56.0,208,6,9,24,2,172,122,0.9,10.8
Brandon Hill,99742,S,PITTSBURGH,12,408,0,268,2,4.2,80.0,97.9,11.0,8.8,0,1,20.0,62.8,0,11,12.5,1,1,132.9,4,47,11.5,48,1,5,5,1,32,14,0.7,8.0,0,3,9.8,75.0,99.4,16.1,12.1,0,3,12.5,66.6,1,57,20.7,6,3,138.9,18,306,75.0,308,4,20,24,3,300,172,1.0,16.7
Andrew Booth Jr.,99744,CB,CLEMSON,10,312,0,140,0,12.8,75.0,100.0,10.2,7.6,1,1,12.5,70.5,1,17,40.0,2,1,104.2,6,64,20.5,64,1,3,8,1,76,17,1.2,12.7,0,4,11.7,62.5,97.8,11.3,7.0,0,2,8.3,69.3,2,22,11.8,2,0,42.9,15,178,57.1,182,6,11,24,0,135,67,0.8,9.0
Dune Smith,99746,LB,PITTSBURGH,2,11,0,268,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,1,10.0,100.0,91.7,10.0,10.0,0,0,0.0,50.2,0,10,50.0,1,0,108.3,1,11,100.0,12,0,0,1,0,10,0,1.0,10.0
Eugene Asante,99748,LB,N CAROLINA,10,78,0,245,0,5.5,50.0,73.9,15.0,7.5,0,1,50.0,61.6,0,33,,0,1,95.8,1,17,21.8,23,0,0,2,0,33,27,2.2,33.0,0,0,1.3,87.5,87.8,5.7,5.0,0,0,0.0,48.1,0,19,28.6,2,0,93.2,7,43,55.1,49,1,5,8,0,51,44,1.3,7.3
Adrian Cole,99749,CB,SYRACUSE,8,146,0,304,0,13.5,0.0,100.0,,12.5,0,1,50.0,74.2,0,,,0,1,39.6,0,27,18.5,27,0,0,2,0,0,0,0.0,,0,0,14.0,50.0,100.0,19.3,9.6,0,0,0.0,65.9,0,30,0.0,0,0,68.8,4,79,54.1,79,2,7,8,0,48,11,0.6,12.0
A.J. Woods,99750,CB,PITTSBURGH,11,168,0,268,0,12.5,50.0,100.0,26.0,13.0,0,1,50.0,67.5,0,8,0.0,0,0,60.4,1,26,15.5,26,0,1,2,0,8,0,0.3,8.0,0,0,11.4,52.9,100.0,12.0,6.4,0,4,23.5,65.7,0,27,12.5,2,3,76.8,9,116,69.0,116,3,14,17,0,125,39,1.2,13.9
Jalyn Phillips,99751,S,CLEMSON,10,176,0,140,0,6.0,33.3,96.9,27.0,9.0,0,1,33.3,71.7,0,3,0.0,0,0,42.4,1,31,17.6,32,2,2,3,0,3,6,0.1,3.0,0,2,13.4,100.0,98.1,11.0,11.0,0,0,0.0,37.2,0,62,30.0,3,0,155.8,9,103,58.5,105,2,5,9,1,166,45,1.7,18.4
Aman Greenwood,99753,S,SYRACUSE,8,95,0,304,0,7.4,80.0,93.1,6.3,5.0,0,1,20.0,48.9,0,25,0.0,0,0,147.1,4,27,28.4,29,0,2,5,1,49,21,2.0,12.3,0,0,1.0,100.0,98.1,48.0,48.0,0,0,0.0,69.8,0,1,0.0,0,0,79.2,1,51,53.7,52,1,3,1,0,1,0,0.0,1.0
Giovanni Biggers,99755,S,N CAROLINA,12,258,0,245,0,9.5,50.0,100.0,16.0,8.0,0,2,33.3,68.1,0,20,33.3,1,2,67.4,3,55,21.3,55,1,2,6,0,34,3,0.7,11.3,0,2,9.7,71.4,98.6,28.0,20.0,0,0,0.0,64.6,0,18,27.3,3,0,99.1,5,145,56.2,147,1,6,7,0,63,31,0.5,12.6
